Artist,Song,Sentiment,Followers,Popularity,Genre
dean martin,be honest with me,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,vieni su,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
backstreet boys,in the end,Negative,4721166.0,74.0,"['boy band', 'dance pop']"
taylor swift,angelina,Negative,58554324.0,94.0,['pop']
westlife,take me there,Positive,3155018.0,69.0,"['boy band', 'europop']"
taylor swift,under my head,Positive,58554324.0,94.0,['pop']
westlife,turn around,Positive,3155018.0,69.0,"['boy band', 'europop']"
westlife,you are so beautiful,Positive,3155018.0,69.0,"['boy band', 'europop']"
westlife,fool again,Positive,3155018.0,69.0,"['boy band', 'europop']"
dean martin,i don't know why (i just do),Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
taylor swift,starlight,Positive,58554324.0,94.0,['pop']
westlife,everlasting love,Positive,3155018.0,69.0,"['boy band', 'europop']"
backstreet boys,said i love you,Positive,4721166.0,74.0,"['boy band', 'dance pop']"
taylor swift,christmas must be something more,Positive,58554324.0,94.0,['pop']
taylor swift,look what you made me do,Negative,58554324.0,94.0,['pop']
taylor swift,welcome distraction,Positive,58554324.0,94.0,['pop']
backstreet boys,best that i can,Positive,4721166.0,74.0,"['boy band', 'dance pop']"
dean martin,i'm so lonesome i could cry,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,i'll buy that dream,Negative,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,beside you,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
westlife,swear it again (rokstone mix),Positive,3155018.0,69.0,"['boy band', 'europop']"
taylor swift,back to december,Positive,58554324.0,94.0,['pop']
backstreet boys,i got to get it,Positive,4721166.0,74.0,"['boy band', 'dance pop']"
dean martin,let's take an old fashioned walk,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
backstreet boys,the way it was,Negative,4721166.0,74.0,"['boy band', 'dance pop']"
dean martin,crying time,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,don't let the stars get in your eyes,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,rue de mon amour (street of my love),Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
taylor swift,permanent marker,Positive,58554324.0,94.0,['pop']
westlife,love crime,Positive,3155018.0,69.0,"['boy band', 'europop']"
dean martin,keep a little dream handy,Negative,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
backstreet boys,don't turn out the lights,Positive,4721166.0,74.0,"['boy band', 'dance pop']"
dean martin,you can't love 'em all,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
taylor swift,nevermind,Negative,58554324.0,94.0,['pop']
backstreet boys,trouble is,Positive,4721166.0,74.0,"['boy band', 'dance pop']"
westlife,miss you night,Negative,3155018.0,69.0,"['boy band', 'europop']"
westlife,amazing,Positive,3155018.0,69.0,"['boy band', 'europop']"
taylor swift,come back... be here,Positive,58554324.0,94.0,['pop']
taylor swift,i did something bad,Positive,58554324.0,94.0,['pop']
backstreet boys,the call,Negative,4721166.0,74.0,"['boy band', 'dance pop']"
dean martin,red roses for a blue lady,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,i'll always love you (day after day),Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
backstreet boys,loving you,Positive,4721166.0,74.0,"['boy band', 'dance pop']"
taylor swift,i forgot that you existed,Positive,58554324.0,94.0,['pop']
dean martin,i wish you love,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
backstreet boys,weird world,Negative,4721166.0,74.0,"['boy band', 'dance pop']"
new kids on the block,i'll be loving you (forever),Positive,660376.0,56.0,"['boy band', 'dance pop']"
dean martin,happy feet,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,there's my lover,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,i never had a chance,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,i'll be seeing you,Negative,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
taylor swift,superstar,Positive,58554324.0,94.0,['pop']
taylor swift,don't blame me,Negative,58554324.0,94.0,['pop']
backstreet boys,just to be close to you,Positive,4721166.0,74.0,"['boy band', 'dance pop']"
dean martin,winter romance,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,you was,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
taylor swift,false god,Negative,58554324.0,94.0,['pop']
dean martin,fools rush in,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,if i ever get back to georgia,Negative,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
taylor swift,my turn to be me,Positive,58554324.0,94.0,['pop']
taylor swift,this love,Positive,58554324.0,94.0,['pop']
backstreet boys,shattered,Positive,4721166.0,74.0,"['boy band', 'dance pop']"
dean martin,let's be friendly,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
westlife,moments,Positive,3155018.0,69.0,"['boy band', 'europop']"
taylor swift,by the way,Positive,58554324.0,94.0,['pop']
new kids on the block,hangin' tough,Negative,660376.0,56.0,"['boy band', 'dance pop']"
backstreet boys,spanish eyes,Positive,4721166.0,74.0,"['boy band', 'dance pop']"
dean martin,welcome to my world,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
westlife,reason for living,Positive,3155018.0,69.0,"['boy band', 'europop']"
backstreet boys,boys will be boys,Positive,4721166.0,74.0,"['boy band', 'dance pop']"
dean martin,aw c'mon,Negative,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,non dimenticar,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
taylor swift,love they haven't thought of yet,Positive,58554324.0,94.0,['pop']
dean martin,mistletoe and holly,Neutral,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,bamboozled,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
taylor swift,same girl,Negative,58554324.0,94.0,['pop']
dean martin,you made me love you (i didn't want to do it),Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
backstreet boys,she's a dream,Positive,4721166.0,74.0,"['boy band', 'dance pop']"
backstreet boys,satellite,Positive,4721166.0,74.0,"['boy band', 'dance pop']"
dean martin,return to me,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
westlife,evergreen,Positive,3155018.0,69.0,"['boy band', 'europop']"
dean martin,a million and one,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,someday,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
westlife,i have a dream (remix),Negative,3155018.0,69.0,"['boy band', 'europop']"
dean martin,artists and models,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,tie a yellow ribbon round the ole oak tree,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,cha cha cha d'amour,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
westlife,everybody knows,Positive,3155018.0,69.0,"['boy band', 'europop']"
dean martin,rudolph the red nose reindeer,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
westlife,please stay,Positive,3155018.0,69.0,"['boy band', 'europop']"
taylor swift,last christmas,Negative,58554324.0,94.0,['pop']
dean martin,how do you like your eggs in the morning,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
westlife,you make me feel,Positive,3155018.0,69.0,"['boy band', 'europop']"
dean martin,get on with your livin',Negative,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
backstreet boys,just want you to know,Negative,4721166.0,74.0,"['boy band', 'dance pop']"
dean martin,baby won't you please come home,Negative,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
taylor swift,just south of knowing why,Negative,58554324.0,94.0,['pop']
backstreet boys,crawling back to you,Negative,4721166.0,74.0,"['boy band', 'dance pop']"
dean martin,the christmas song,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,way down yonder in new orleans,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,ridin' into love,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
backstreet boys,soldier,Negative,4721166.0,74.0,"['boy band', 'dance pop']"
taylor swift,sad beautiful tragic,Positive,58554324.0,94.0,['pop']
dean martin,honey,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,do it yourself,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,(ma come beli) bella bimba,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,"goodnight, my love",Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
westlife,all or nothing,Positive,3155018.0,69.0,"['boy band', 'europop']"
dean martin,the first thing ev'ry morning (and the last thing ev'ry night),Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
taylor swift,a perfectly good heart,Positive,58554324.0,94.0,['pop']
westlife,flying without wings (acapella),Positive,3155018.0,69.0,"['boy band', 'europop']"
dean martin,shades,Negative,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
taylor swift,the diary of me,Negative,58554324.0,94.0,['pop']
dean martin,you're the right one,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,it's a whistling kinda morning,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,i don't know why (i just do),Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,i only have eyes for you,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,as you are,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,just a little lovin',Negative,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,make the world go away,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
backstreet boys,shape of my heart,Positive,4721166.0,74.0,"['boy band', 'dance pop']"
westlife,world of our own,Positive,3155018.0,69.0,"['boy band', 'europop']"
dean martin,once in love with amy,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
taylor swift,i think he knows,Negative,58554324.0,94.0,['pop']
dean martin,once in a while,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
taylor swift,that's life,Positive,58554324.0,94.0,['pop']
dean martin,hey brother pour the wine,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
backstreet boys,over her,Positive,4721166.0,74.0,"['boy band', 'dance pop']"
dean martin,street of love (rue de mon amour),Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
taylor swift,this is why we can't have nice things,Positive,58554324.0,94.0,['pop']
dean martin,for the good times,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,where are you,Negative,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,the old calliope,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,have a heart,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,the glory of love,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,the glow worm,Neutral,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
backstreet boys,roll with it,Positive,4721166.0,74.0,"['boy band', 'dance pop']"
dean martin,what can i say after i say i'm sorry,Negative,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,for once in my life,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,if i should love again,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,don't let the blues make you bad,Negative,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
taylor swift,our last night,Positive,58554324.0,94.0,['pop']
dean martin,"love me, my love",Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,humdinger,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
westlife,the way you look tonight,Positive,3155018.0,69.0,"['boy band', 'europop']"
dean martin,tangerine,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
taylor swift,forever & always,Positive,58554324.0,94.0,['pop']
taylor swift,me and britney,Positive,58554324.0,94.0,['pop']
dean martin,confused,Negative,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
westlife,difference in me,Positive,3155018.0,69.0,"['boy band', 'europop']"
dean martin,if,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,a marshmallow world,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
dean martin,three wishes,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
backstreet boys,light on,Positive,4721166.0,74.0,"['boy band', 'dance pop']"
dean martin,that old gang of mine,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
backstreet boys,bigger,Negative,4721166.0,74.0,"['boy band', 'dance pop']"
dean martin,the things we did last summer,Negative,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
backstreet boys,best days,Positive,4721166.0,74.0,"['boy band', 'dance pop']"
backstreet boys,missing you,Negative,4721166.0,74.0,"['boy band', 'dance pop']"
backstreet boys,like a child,Positive,4721166.0,74.0,"['boy band', 'dance pop']"
taylor swift,we are never ever getting back together,Positive,58554324.0,94.0,['pop']
westlife,pictures in my head,Positive,3155018.0,69.0,"['boy band', 'europop']"
taylor swift,ain't nothing 'bout you,Positive,58554324.0,94.0,['pop']
westlife,crying girl,Negative,3155018.0,69.0,"['boy band', 'europop']"
dean martin,sway,Positive,1359975.0,66.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
backstreet boys,permanent stain,Positive,4721166.0,74.0,"['boy band', 'dance pop']"
taylor swift,end game,Negative,58554324.0,94.0,['pop']
westlife,don't get me wrong,Negative,3155018.0,69.0,"['boy band', 'europop']"
