Artist,Song,Sentiment,Followers,Popularity,Genre
taylor swift,end game,Negative,58554324.0,94.0,pop
westlife,don't get me wrong,Negative,3155018.0,69.0,boy band
westlife,somebody needs you,Positive,3155018.0,69.0,boy band
dean martin,always in my heart,Positive,1359975.0,66.0,adult standards
westlife,if,Positive,3155018.0,69.0,boy band
dean martin,side by side,Positive,1359975.0,66.0,adult standards
dean martin,one lonely boy,Positive,1359975.0,66.0,adult standards
backstreet boys,betcha by golly wow!,Positive,4721166.0,74.0,boy band
westlife,total eclipse of the heart,Positive,3155018.0,69.0,boy band
westlife,that's what it's all about,Positive,3155018.0,69.0,boy band
taylor swift,soon you'll get better,Positive,58554324.0,94.0,pop
taylor swift,dress,Positive,58554324.0,94.0,pop
dean martin,the middle of the night is my cryin' time,Positive,1359975.0,66.0,adult standards
westlife,beautiful tonight,Positive,3155018.0,69.0,boy band
taylor swift,love to lose,Positive,58554324.0,94.0,pop
westlife,when you're looking like that,Positive,3155018.0,69.0,boy band
westlife,that's where you find love,Positive,3155018.0,69.0,boy band
taylor swift,long time coming,Positive,58554324.0,94.0,pop
dean martin,i love the way you say goodnight,Positive,1359975.0,66.0,adult standards
dean martin,mean to me,Positive,1359975.0,66.0,adult standards
dean martin,the first noel,Positive,1359975.0,66.0,adult standards
dean martin,the sweetheart of sigma chi,Positive,1359975.0,66.0,adult standards
taylor swift,in the pouring rain,Positive,58554324.0,94.0,pop
taylor swift,sugar,Positive,58554324.0,94.0,pop
westlife,dance,Negative,3155018.0,69.0,boy band
dean martin,i know a dream when i see one,Negative,1359975.0,66.0,adult standards
dean martin,when it's sleepy time down south,Positive,1359975.0,66.0,adult standards
dean martin,just one more chance,Positive,1359975.0,66.0,adult standards
backstreet boys,"yes, i will",Positive,4721166.0,74.0,boy band
dean martin,south of the border,Positive,1359975.0,66.0,adult standards
taylor swift,i'm only me when i'm with you,Negative,58554324.0,94.0,pop
dean martin,amor,Positive,1359975.0,66.0,adult standards
dean martin,i'm living in two worlds,Positive,1359975.0,66.0,adult standards
westlife,where we belong,Positive,3155018.0,69.0,boy band
backstreet boys,drowning,Positive,4721166.0,74.0,boy band
dean martin,don't give up on me,Negative,1359975.0,66.0,adult standards
westlife,without you,Positive,3155018.0,69.0,boy band
taylor swift,picture to burn,Negative,58554324.0,94.0,pop
dean martin,you i love,Positive,1359975.0,66.0,adult standards
taylor swift,i used to fly,Positive,58554324.0,94.0,pop
dean martin,santo domingo / bongo bongo,Neutral,1359975.0,66.0,adult standards
backstreet boys,figure you out,Positive,4721166.0,74.0,boy band
backstreet boys,nobody else,Negative,4721166.0,74.0,boy band
taylor swift,the best day,Positive,58554324.0,94.0,pop
taylor swift,lover (remix),Positive,58554324.0,94.0,pop
taylor swift,perfect have i loved,Positive,58554324.0,94.0,pop
dean martin,smile,Positive,1359975.0,66.0,adult standards
westlife,solitaire,Negative,3155018.0,69.0,boy band
westlife,against all odds,Positive,3155018.0,69.0,boy band
dean martin,bye bye blackbird,Positive,1359975.0,66.0,adult standards
dean martin,who's sorry now,Negative,1359975.0,66.0,adult standards
taylor swift,can't stop loving you,Positive,58554324.0,94.0,pop
taylor swift,the archer,Positive,58554324.0,94.0,pop
westlife,nothing's gonna change my love for you,Positive,3155018.0,69.0,boy band
dean martin,powder your face with sunshine,Positive,1359975.0,66.0,adult standards
westlife,close your eyes,Positive,3155018.0,69.0,boy band
westlife,this rose,Positive,3155018.0,69.0,boy band
dean martin,silent night,Positive,1359975.0,66.0,adult standards
taylor swift,american girl,Positive,58554324.0,94.0,pop
dean martin,for you,Negative,1359975.0,66.0,adult standards
dean martin,the man who plays the mandolino,Positive,1359975.0,66.0,adult standards
backstreet boys,don't leave me,Positive,4721166.0,74.0,boy band
taylor swift,fall back on you,Negative,58554324.0,94.0,pop
backstreet boys,feels like home,Positive,4721166.0,74.0,boy band
dean martin,winter wonderland,Positive,1359975.0,66.0,adult standards
backstreet boys,pda (public display of affection),Positive,4721166.0,74.0,boy band
dean martin,(open up the door) let the good times in,Positive,1359975.0,66.0,adult standards
dean martin,everybody loves somebody,Positive,1359975.0,66.0,adult standards
backstreet boys,madeleine,Positive,4721166.0,74.0,boy band
dean martin,here comes my baby,Positive,1359975.0,66.0,adult standards
taylor swift,making up for lost love,Positive,58554324.0,94.0,pop
taylor swift,all you had to do was stay,Positive,58554324.0,94.0,pop
dean martin,"cuddle up a little closer, lovely mine",Positive,1359975.0,66.0,adult standards
dean martin,it's magic,Positive,1359975.0,66.0,adult standards
westlife,no place that far,Positive,3155018.0,69.0,boy band
dean martin,i ran all the way home,Positive,1359975.0,66.0,adult standards
dean martin,volare,Positive,1359975.0,66.0,adult standards
dean martin,you'd be surprised,Positive,1359975.0,66.0,adult standards
dean martin,just for fun,Positive,1359975.0,66.0,adult standards
taylor swift,you're not sorry,Positive,58554324.0,94.0,pop
taylor swift,all night diner,Positive,58554324.0,94.0,pop
taylor swift,back to december / apologize / you're not sorry,Positive,58554324.0,94.0,pop
westlife,something right,Positive,3155018.0,69.0,boy band
westlife,change the world,Positive,3155018.0,69.0,boy band
taylor swift,closest to a cowboy,Negative,58554324.0,94.0,pop
taylor swift,haunted,Negative,58554324.0,94.0,pop
taylor swift,the moment i knew,Negative,58554324.0,94.0,pop
dean martin,song of the enchilada man,Positive,1359975.0,66.0,adult standards
dean martin,mississippi dreamboat,Negative,1359975.0,66.0,adult standards
dean martin,old bones,Positive,1359975.0,66.0,adult standards
dean martin,i want you,Positive,1359975.0,66.0,adult standards
backstreet boys,movin' on,Positive,4721166.0,74.0,boy band
backstreet boys,there's us,Positive,4721166.0,74.0,boy band
taylor swift,afterglow,Positive,58554324.0,94.0,pop
backstreet boys,if you knew what i knew,Positive,4721166.0,74.0,boy band
dean martin,here we go again,Positive,1359975.0,66.0,adult standards
dean martin,i love paris,Positive,1359975.0,66.0,adult standards
dean martin,'til i find you,Positive,1359975.0,66.0,adult standards
zayn & taylor swift,i don't wanna live forever,Negative,0.0,0.0,Other
backstreet boys,quit playin' games (with my heart),Negative,4721166.0,74.0,boy band
westlife,every little thing you do,Positive,3155018.0,69.0,boy band
dean martin,baby it's cold outside,Positive,1359975.0,66.0,adult standards
taylor swift,22,Positive,58554324.0,94.0,pop
westlife,desperado,Positive,3155018.0,69.0,boy band
backstreet boys,give me your heart,Positive,4721166.0,74.0,boy band
backstreet boys,i'll be there for you,Negative,4721166.0,74.0,boy band
backstreet boys,in pieces,Positive,4721166.0,74.0,boy band
backstreet boys,lift me up,Positive,4721166.0,74.0,boy band
westlife,catch my breath,Negative,3155018.0,69.0,boy band
taylor swift,red,Positive,58554324.0,94.0,pop
taylor swift,for you,Positive,58554324.0,94.0,pop
westlife,i cry,Negative,3155018.0,69.0,boy band
dean martin,i don't know what i'm doing,Positive,1359975.0,66.0,adult standards
taylor swift,holy ground,Positive,58554324.0,94.0,pop
dean martin,"hey, punchinello",Positive,1359975.0,66.0,adult standards
westlife,flying without wings,Positive,3155018.0,69.0,boy band
dean martin,i take alot of pride in what i am,Positive,1359975.0,66.0,adult standards
backstreet boys,back to your heart,Positive,4721166.0,74.0,boy band
dean martin,there's yes! yes! in your eyes,Negative,1359975.0,66.0,adult standards
dean martin,"arriverderci, roma",Positive,1359975.0,66.0,adult standards
dean martin,absence makes the heart grow fonder,Positive,1359975.0,66.0,adult standards
backstreet boys,rebel,Positive,4721166.0,74.0,boy band
dean martin,my heart cries for you,Negative,1359975.0,66.0,adult standards
dean martin,hear my heart,Positive,1359975.0,66.0,adult standards
taylor swift,let's go (battle),Negative,58554324.0,94.0,pop
westlife,too hard to say goodbye,Negative,3155018.0,69.0,boy band
taylor swift,getaway car,Positive,58554324.0,94.0,pop
backstreet boys,bye bye love,Positive,4721166.0,74.0,boy band
backstreet boys,it's true,Positive,4721166.0,74.0,boy band
dean martin,shutters and boards,Positive,1359975.0,66.0,adult standards
taylor swift,miss americana & the heartbreak prince,Negative,58554324.0,94.0,pop
westlife,you raise me up,Positive,3155018.0,69.0,boy band
dean martin,meanderin',Positive,1359975.0,66.0,adult standards
westlife,greased lightning,Negative,3155018.0,69.0,boy band
taylor swift,all too well,Positive,58554324.0,94.0,pop
dean martin,standing on the corner,Negative,1359975.0,66.0,adult standards
westlife,forever,Positive,3155018.0,69.0,boy band
westlife,when i fall in love,Positive,3155018.0,69.0,boy band
dean martin,walk on by,Positive,1359975.0,66.0,adult standards
dean martin,one foot in heaven,Positive,1359975.0,66.0,adult standards
dean martin,tonda wanda hoy,Positive,1359975.0,66.0,adult standards
dean martin,the one i love (belongs to somebody else),Positive,1359975.0,66.0,adult standards
backstreet boys,helpless when she smiles,Negative,4721166.0,74.0,boy band
dean martin,where the blue and lonely go,Positive,1359975.0,66.0,adult standards
dean martin,you hit the spot,Positive,1359975.0,66.0,adult standards
taylor swift,santa baby,Positive,58554324.0,94.0,pop
taylor swift,made up you,Positive,58554324.0,94.0,pop
dean martin,the sailors' polka,Positive,1359975.0,66.0,adult standards
dean martin,i'm forever blowing bubbles,Positive,1359975.0,66.0,adult standards
westlife,close,Positive,3155018.0,69.0,boy band
dean martin,all of me,Negative,1359975.0,66.0,adult standards
dean martin,i believe,Positive,1359975.0,66.0,adult standards
dean martin,raining in my heart,Positive,1359975.0,66.0,adult standards
dean martin,somewhere along the way,Negative,1359975.0,66.0,adult standards
dean martin,in a little spanish town,Positive,1359975.0,66.0,adult standards
dean martin,hold me,Positive,1359975.0,66.0,adult standards
backstreet boys,everybody (backstreet's back),Positive,4721166.0,74.0,boy band
backstreet boys,get another boyfriend,Positive,4721166.0,74.0,boy band
taylor swift,gorgeous,Positive,58554324.0,94.0,pop
dean martin,bella bella bambina,Positive,1359975.0,66.0,adult standards
dean martin,nevertheless (i'm in love with you),Negative,1359975.0,66.0,adult standards
dean martin,it takes so long (to say goodbye),Positive,1359975.0,66.0,adult standards
dean martin,the parachute jump,Positive,1359975.0,66.0,adult standards
westlife,what becomes of the broken hearted,Positive,3155018.0,69.0,boy band
dean martin,room full of roses,Positive,1359975.0,66.0,adult standards
dean martin,on a slow boat to china,Negative,1359975.0,66.0,adult standards
dean martin,send me some lovin',Negative,1359975.0,66.0,adult standards
taylor swift,your face,Positive,58554324.0,94.0,pop
dean martin,it just happened that way,Positive,1359975.0,66.0,adult standards
dean martin,the christmas blues,Positive,1359975.0,66.0,adult standards
backstreet boys,funny face,Positive,4721166.0,74.0,boy band
dean martin,marshmallow world,Positive,1359975.0,66.0,adult standards
taylor swift,you are in love,Positive,58554324.0,94.0,pop
dean martin,little did we know,Positive,1359975.0,66.0,adult standards
taylor swift,"baby, don't you break my heart slow",Negative,58554324.0,94.0,pop
westlife,in this life,Positive,3155018.0,69.0,boy band
dean martin,detroit city,Positive,1359975.0,66.0,adult standards
westlife,my private movie,Positive,3155018.0,69.0,boy band
westlife,no no,Positive,3155018.0,69.0,boy band
dean martin,the story of life (all this is mine),Positive,1359975.0,66.0,adult standards
westlife,all out of love,Positive,3155018.0,69.0,boy band
backstreet boys,one phone call,Negative,4721166.0,74.0,boy band
dean martin,my first country song,Positive,1359975.0,66.0,adult standards
dean martin,angel baby,Positive,1359975.0,66.0,adult standards
backstreet boys,lay down beside me,Positive,4721166.0,74.0,boy band
backstreet boys,safest place to hide,Negative,4721166.0,74.0,boy band
westlife,how does it feel,Positive,3155018.0,69.0,boy band
westlife,my girl,Negative,3155018.0,69.0,boy band
backstreet boys,all in my head,Negative,4721166.0,74.0,boy band
taylor swift,better than revenge,Positive,58554324.0,94.0,pop
dean martin,my shoes keep walking back to you,Positive,1359975.0,66.0,adult standards
westlife,i'm already there,Positive,3155018.0,69.0,boy band
backstreet boys,the answer to our life,Positive,4721166.0,74.0,boy band
westlife,on my shoulder,Negative,3155018.0,69.0,boy band
backstreet boys,intro,Positive,4721166.0,74.0,boy band
dean martin,it's easy to remember,Positive,1359975.0,66.0,adult standards
taylor swift,check out this view,Positive,58554324.0,94.0,pop
dean martin,marry me,Positive,1359975.0,66.0,adult standards
backstreet boys,anywhere for you,Positive,4721166.0,74.0,boy band
dean martin,a hundred years from today,Positive,1359975.0,66.0,adult standards
dean martin,i don't think you love me anymore,Positive,1359975.0,66.0,adult standards
dean martin,try again,Positive,1359975.0,66.0,adult standards
dean martin,choo'n gum,Negative,1359975.0,66.0,adult standards
westlife,imaginary diva,Positive,3155018.0,69.0,boy band
taylor swift,the outside,Positive,58554324.0,94.0,pop
dean martin,candy kisses,Positive,1359975.0,66.0,adult standards
dean martin,wrap your troubles in dreams,Positive,1359975.0,66.0,adult standards
dean martin,pretty as a picture,Positive,1359975.0,66.0,adult standards
backstreet boys,don't want you back,Negative,4721166.0,74.0,boy band
dean martin,the peddler's serenade,Positive,1359975.0,66.0,adult standards
taylor swift,you all over me,Negative,58554324.0,94.0,pop
dean martin,the test of time,Positive,1359975.0,66.0,adult standards
taylor swift,cold as you,Positive,58554324.0,94.0,pop
dean martin,you look so familiar,Positive,1359975.0,66.0,adult standards
dean martin,who was that lady,Positive,1359975.0,66.0,adult standards
dean martin,outa my mind,Negative,1359975.0,66.0,adult standards
dean martin,send me the pillow you dream on,Positive,1359975.0,66.0,adult standards
